City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Jiuquan,CN,2022-02-08 22:17:28,39.7432,98.5174,16.57,65,14,4.07
296,San Patricio,US,2022-02-08 22:17:29,28.017,-97.5169,70.48,27,0,1.5
297,Luwuk,ID,2022-02-08 22:17:29,-0.9516,122.7875,76.08,82,100,3.33
298,Port Blair,IN,2022-02-08 22:17:29,11.6667,92.75,77.04,88,40,6.91
299,Norsup,VU,2022-02-08 22:17:30,-16.0667,167.3833,81.41,84,100,28.88
300,Tevaitoa,PF,2022-02-08 22:17:30,-16.7833,-151.5,81.68,76,75,19.06
301,Florianopolis,BR,2022-02-08 22:17:30,-27.6146,-48.5012,75.36,75,40,8.05
302,Talaya,RU,2022-02-08 22:17:31,61.3833,152.75,-36.2,93,37,1.5
303,Pau Brasil,BR,2022-02-08 22:17:31,-15.4642,-39.6511,75.72,78,99,5.26
304,Cabo San Lucas,MX,2022-02-08 22:16:22,22.8909,-109.9124,78.62,55,0,8.05
305,Cap Malheureux,MU,2022-02-08 22:17:32,-19.9842,57.6142,75.69,80,63,3.0
306,Nantucket,US,2022-02-08 22:15:05,41.2835,-70.0995,41.34,90,100,16.11
307,Camacha,PT,2022-02-08 22:17:32,33.0833,-16.3333,63.36,77,20,9.22
308,Portree,GB,2022-02-08 22:17:32,57.4129,-6.1942,42.85,85,100,23.22
309,Leirvik,NO,2022-02-08 22:17:33,59.7798,5.5005,43.63,76,100,23.29
310,Bratsk,RU,2022-02-08 22:17:33,56.1325,101.6142,-19.71,98,99,4.34
311,Seoul,KR,2022-02-08 22:16:12,37.5683,126.9778,17.11,92,100,3.44
312,Hithadhoo,MV,2022-02-08 22:17:33,-0.6,73.0833,82.45,69,100,13.85
313,Nioki,CD,2022-02-08 22:17:34,-2.7167,17.6833,76.73,63,99,3.33
314,Mandal,IN,2022-02-08 22:17:34,25.45,74.5667,61.45,51,1,6.04
315,Batemans Bay,AU,2022-02-08 22:17:34,-35.7167,150.1833,73.9,57,2,2.21
316,Port Hardy,CA,2022-02-08 22:15:34,50.6996,-127.4199,46.76,93,100,14.97
317,General Roca,AR,2022-02-08 22:17:35,-39.0333,-67.5833,93.6,11,46,3.71
318,Porto Novo,BJ,2022-02-08 22:17:35,6.4965,2.6036,84.02,84,85,7.76
319,Goure,NE,2022-02-08 22:17:35,13.9835,10.2704,66.02,9,38,9.08
320,Mala,PE,2022-02-08 22:17:36,-12.6581,-76.6308,71.91,77,69,5.28
321,Lubyany,RU,2022-02-08 22:17:36,56.0378,51.4,19.04,96,97,4.52
322,Tasiilaq,GL,2022-02-08 22:17:36,65.6145,-37.6368,19.56,80,99,8.32
323,Lamar,US,2022-02-08 22:17:16,33.6668,-95.5836,65.35,22,0,17.27
324,Caucaia,BR,2022-02-08 22:14:01,-3.7361,-38.6531,82.35,75,20,9.22
325,Strezhevoy,RU,2022-02-08 22:18:37,60.7333,77.5889,-7.62,100,48,5.39
326,Ust-Nera,RU,2022-02-08 22:18:37,64.5667,143.2,-30.37,92,27,3.44
327,Tamandare,BR,2022-02-08 22:18:38,-8.7597,-35.1047,79.99,75,0,10.29
328,La Romana,DO,2022-02-08 22:18:38,18.4273,-68.9728,80.96,74,40,11.5
329,Mayo,US,2022-02-08 22:18:38,38.8876,-76.5119,46.51,43,0,8.05
330,Jackson,US,2022-02-08 22:17:18,42.4165,-122.8345,63.91,44,0,0.0
331,Przasnysz,PL,2022-02-08 22:18:39,53.0191,20.8803,43.68,82,53,16.82
332,Hurricane,US,2022-02-08 22:16:38,37.1753,-113.2899,68.34,20,8,10.2
333,Fairbanks,US,2022-02-08 22:17:32,64.8378,-147.7164,5.34,72,20,4.61
334,Buala,SB,2022-02-08 22:18:39,-8.145,159.5921,81.93,82,94,11.01
335,Prieska,ZA,2022-02-08 22:18:39,-29.6641,22.7474,81.81,37,32,7.11
336,Mount Gambier,AU,2022-02-08 22:18:40,-37.8333,140.7667,65.75,72,14,6.55
337,Margate,GB,2022-02-08 22:18:40,51.3813,1.3862,49.96,78,95,4.0
338,Launceston,AU,2022-02-08 22:18:41,-41.45,147.1667,64.8,72,36,5.75
339,Rosetta,EG,2022-02-08 22:18:41,31.4044,30.4164,57.42,57,42,10.07
340,Maxixe,MZ,2022-02-08 22:18:41,-23.8597,35.3472,72.14,90,0,5.06
341,Limpio,PY,2022-02-08 22:18:42,-25.1833,-57.5333,87.57,30,0,5.99
342,Bud,US,2022-02-08 22:18:42,39.447,-86.1758,48.29,86,3,10.36
343,Sept-Iles,CA,2022-02-08 22:18:42,50.2001,-66.3821,23.52,92,100,10.36
344,At-Bashi,KG,2022-02-08 22:18:43,41.1702,75.8106,3.63,81,100,3.11
345,Lake City,US,2022-02-08 22:18:15,30.1897,-82.6393,53.78,62,0,5.75
346,Alice,US,2022-02-08 22:18:43,27.7523,-98.0697,69.96,14,0,5.75
347,Svetlyy,RU,2022-02-08 22:18:44,54.675,20.1347,39.25,86,6,20.98
348,Katangli,RU,2022-02-08 22:18:44,51.7102,143.2326,13.17,94,100,15.12
349,Chegdomyn,RU,2022-02-08 22:18:44,51.1167,133.0167,-22.85,100,98,2.19
350,Nagato,JP,2022-02-08 22:17:47,34.3833,131.2,35.51,69,77,8.84
351,Husavik,IS,2022-02-08 22:15:13,66.0449,-17.3389,28.31,94,100,24.9
352,Itarema,BR,2022-02-08 22:18:45,-2.9248,-39.9167,80.47,77,8,14.14
353,Guerrero Negro,MX,2022-02-08 22:18:45,27.9769,-114.0611,73.89,23,31,8.66
354,Taltal,CL,2022-02-08 22:18:45,-25.4,-70.4833,68.25,73,24,4.81
355,Avera,US,2022-02-08 22:18:46,33.194,-82.5271,54.72,47,95,3.36
356,Djenne,ML,2022-02-08 22:18:46,13.9061,-4.5533,77.2,9,8,9.95
357,Karakulino,RU,2022-02-08 22:18:47,56.012,53.7067,16.38,96,100,3.0
358,Marsh Harbour,BS,2022-02-08 22:18:19,26.5412,-77.0636,74.39,74,12,5.08
359,Newport,GB,2022-02-08 22:14:53,51.5877,-2.9984,51.17,84,100,16.26
360,Ures,MX,2022-02-08 22:18:47,29.4333,-110.4,79.52,12,1,3.44
361,Leningradskiy,RU,2022-02-08 22:18:48,69.3833,178.4167,-27.22,81,13,3.71
362,Joensuu,FI,2022-02-08 22:18:48,62.6012,29.7632,26.28,93,100,10.36
363,Lakhimpur,IN,2022-02-08 22:18:48,27.95,80.7667,55.44,75,33,3.2
364,Yakima,US,2022-02-08 22:18:49,46.4665,-120.6678,48.65,58,0,0.0
365,Nome,US,2022-02-08 22:18:49,64.5011,-165.4064,1.47,55,100,21.85
366,Bethel,US,2022-02-08 22:18:15,41.3712,-73.414,37.04,71,58,4.0
367,Calama,CL,2022-02-08 22:18:49,-22.4667,-68.9333,73.89,13,0,23.02
368,Abay,KZ,2022-02-08 22:18:51,49.6311,72.8539,-9.02,100,76,5.06
369,Felipe Carrillo Puerto,MX,2022-02-08 22:19:51,19.5833,-88.05,74.17,88,91,4.29
370,Batabano,CU,2022-02-08 22:19:51,22.7164,-82.2881,81.21,66,0,7.45
371,Great Falls,US,2022-02-08 22:19:52,47.5002,-111.3008,50.67,31,75,23.02
372,Humaita,BR,2022-02-08 22:19:52,-7.5061,-63.0208,75.25,98,100,2.3
373,Noyabrsk,RU,2022-02-08 22:19:52,63.1994,75.4507,-10.39,93,29,11.86
374,Morant Bay,JM,2022-02-08 22:19:53,17.8815,-76.4093,82.02,75,23,7.4
375,Farafangana,MG,2022-02-08 22:19:53,-22.8167,47.8333,77.77,93,89,13.4
376,Anori,BR,2022-02-08 22:19:54,-3.7728,-61.6442,77.18,94,97,3.0
377,Kovdor,RU,2022-02-08 22:19:54,67.5662,30.4758,8.15,99,95,3.98
378,Winchester,GB,2022-02-08 22:19:54,51.0651,-1.3187,51.01,91,75,8.05
379,Nago,JP,2022-02-08 22:19:54,26.5881,127.9761,62.76,79,78,9.98
380,Kinarut,MY,2022-02-08 22:19:55,5.8231,116.0466,75.22,94,20,3.44
381,Coihaique,CL,2022-02-08 22:18:24,-45.5752,-72.0662,63.21,38,12,9.75
382,Samarai,PG,2022-02-08 22:19:55,-10.6167,150.6667,81.84,76,53,3.58
383,Isangel,VU,2022-02-08 22:19:56,-19.55,169.2667,82.51,94,75,4.61
384,Arraial Do Cabo,BR,2022-02-08 22:17:35,-22.9661,-42.0278,71.46,94,75,6.91
385,Methoni,GR,2022-02-08 22:19:56,36.8197,21.7049,45.21,55,1,7.11
386,Manitouwadge,CA,2022-02-08 22:19:56,49.1215,-85.8403,27.32,90,100,10.16
387,Cumpas,MX,2022-02-08 22:19:57,29.9833,-109.7833,69.26,14,0,3.51
388,El Colomo,MX,2022-02-08 22:19:57,19.05,-104.25,80.58,54,0,7.05
389,Labytnangi,RU,2022-02-08 22:19:57,66.6572,66.4183,-17.21,100,100,5.46
390,Liverpool,GB,2022-02-08 22:19:58,53.4106,-2.9779,52.75,86,100,10.0
391,Saint-Louis,SN,2022-02-08 22:19:58,16.3333,-15.0,80.08,10,0,10.11
392,Alpoyeca,MX,2022-02-08 22:19:58,17.6667,-98.5167,76.73,44,76,1.54
393,Bantry,IE,2022-02-08 22:19:59,51.6833,-9.45,51.28,96,100,7.99
394,Vavoua,CI,2022-02-08 22:19:59,7.3819,-6.4778,82.45,30,92,1.23
395,Ibra,OM,2022-02-08 22:20:00,22.6906,58.5334,61.43,50,0,3.53
396,Glace Bay,CA,2022-02-08 22:15:34,46.1969,-59.957,34.57,96,100,33.38
397,Rawson,AR,2022-02-08 22:16:32,-43.3002,-65.1023,65.5,51,81,21.39
398,Behbahan,IR,2022-02-08 22:20:00,30.5959,50.2417,43.92,52,0,3.44
399,Dwarahat,IN,2022-02-08 22:20:01,29.7833,79.4333,41.88,73,30,3.94
400,Komsomolskiy,UZ,2022-02-08 22:17:50,40.4272,71.7189,36.75,87,40,4.61
401,Songea,TZ,2022-02-08 22:20:02,-10.6833,35.65,63.54,97,87,2.44
402,Jingdezhen,CN,2022-02-08 22:20:03,29.2947,117.2079,39.6,96,100,2.62
403,Saint George,US,2022-02-08 22:20:04,37.1041,-113.5841,68.63,17,0,5.75
404,Bahia Blanca,AR,2022-02-08 22:20:04,-38.7196,-62.2724,84.72,25,76,5.61
405,Ramapuram,IN,2022-02-08 22:20:05,13.1167,79.2,64.96,89,5,1.01
406,Ixtapa,MX,2022-02-08 22:20:05,20.7,-105.2,74.43,69,0,9.22
407,Hisua,IN,2022-02-08 22:20:06,24.8333,85.4167,53.78,68,0,2.64
408,Pisco,PE,2022-02-08 22:20:06,-13.7,-76.2167,73.02,73,0,10.36
409,Hoa Binh,VN,2022-02-08 22:20:06,20.8133,105.3383,55.29,96,100,2.48
410,Shelburne,CA,2022-02-08 22:15:07,44.0787,-80.2041,25.25,69,93,9.4
411,Zhigansk,RU,2022-02-08 22:20:07,66.7697,123.3711,-41.4,100,97,2.8
412,College,US,2022-02-08 22:19:04,64.8569,-147.8028,5.32,72,75,4.61
413,Blackwater,AU,2022-02-08 22:21:08,-23.5833,148.8833,75.0,58,29,5.44
414,Aitape,PG,2022-02-08 22:21:08,-3.1374,142.3475,79.05,86,65,2.77
415,Olafsvik,IS,2022-02-08 22:21:08,64.8945,-23.7142,30.61,76,93,34.74
416,Sharjah,AE,2022-02-08 22:18:02,25.3573,55.4033,64.38,67,0,5.75
417,Mokhsogollokh,RU,2022-02-08 22:21:09,61.4681,128.9203,-33.72,100,95,1.34
418,Gat,IL,2022-02-08 22:21:09,31.61,34.7642,55.4,49,62,7.27
419,Haines Junction,CA,2022-02-08 22:21:09,60.7522,-137.5108,39.15,60,87,9.22
420,Tibacuy,CO,2022-02-08 22:21:10,4.3511,-72.4564,78.51,73,99,8.28
421,Alyangula,AU,2022-02-08 22:21:10,-13.8483,136.4192,81.36,74,100,7.56
422,Prince Rupert,CA,2022-02-08 22:19:57,54.3161,-130.3201,42.49,87,100,36.82
423,Sonoita,MX,2022-02-08 22:21:11,31.85,-112.8333,73.53,13,1,15.57
424,Harmanli,BG,2022-02-08 22:21:11,41.9333,25.9,36.5,68,23,11.54
425,Montmagny,FR,2022-02-08 22:18:03,48.9734,2.3469,48.76,86,0,3.44
426,Ajdabiya,LY,2022-02-08 22:21:11,30.7554,20.2263,52.9,52,42,13.91
427,Lakes Entrance,AU,2022-02-08 22:21:12,-37.8811,147.981,69.17,66,6,2.98
428,Hakui,JP,2022-02-08 22:21:12,36.8833,136.7833,34.21,83,25,6.64
429,Vestmannaeyjar,IS,2022-02-08 22:21:12,63.4427,-20.2734,35.13,75,100,11.16
430,Broome,US,2022-02-08 22:21:13,42.2506,-75.833,33.01,76,100,4.61
431,Kostomuksha,RU,2022-02-08 22:21:13,64.571,30.5767,20.05,96,100,6.67
432,Baykit,RU,2022-02-08 22:21:13,61.67,96.37,-23.87,99,10,2.64
433,Sabang,ID,2022-02-08 22:19:53,5.8933,95.3214,81.45,74,98,9.84
434,Vyazma,RU,2022-02-08 22:21:14,55.2104,34.2951,23.0,97,100,6.46
435,Morgan City,US,2022-02-08 22:21:14,29.6994,-91.2068,61.0,29,0,0.0
436,Faya,SA,2022-02-08 22:21:14,18.3851,42.4509,51.91,70,19,1.59
437,Santa Cruz,BO,2022-02-08 22:21:15,-17.8,-63.1667,87.85,42,40,9.22
438,Beloha,MG,2022-02-08 22:21:15,-25.1667,45.05,75.36,84,64,12.95
439,Kamennogorsk,RU,2022-02-08 22:21:15,60.9545,29.1339,29.21,97,100,4.12
440,Salsomaggiore Terme,IT,2022-02-08 22:21:16,44.8148,9.9796,42.91,64,2,5.37
441,Sao Filipe,CV,2022-02-08 22:21:16,14.8961,-24.4956,72.52,74,2,5.28
442,Griffith,US,2022-02-08 22:17:06,41.5284,-87.4237,38.08,69,0,13.8
443,Muromtsevo,RU,2022-02-08 22:21:16,56.3724,75.2418,-5.01,100,81,6.06
444,Gornozavodsk,RU,2022-02-08 22:21:17,58.3758,58.3211,-2.99,98,39,4.68
445,Luanda,AO,2022-02-08 22:17:36,-8.8368,13.2343,75.18,84,85,8.12
446,Cayenne,GF,2022-02-08 22:21:17,4.9333,-52.3333,81.09,84,40,5.75
447,Bhandara,IN,2022-02-08 22:21:17,21.1667,79.65,66.79,36,100,4.05
448,Palmer,US,2022-02-08 22:21:18,42.1584,-72.3287,37.08,69,75,8.05
449,Praya,CV,2022-02-08 22:19:59,14.9215,-23.5087,70.34,78,0,12.66
450,Marystown,CA,2022-02-08 22:21:18,47.1666,-55.1483,33.85,100,100,3.0
451,Verkhnyaya Inta,RU,2022-02-08 22:21:19,65.9811,60.3094,-4.49,89,94,4.72
452,Blagoyevo,RU,2022-02-08 22:21:19,63.3667,47.9167,18.5,92,99,8.81
453,Warrington,GB,2022-02-08 22:21:19,53.3925,-2.5802,52.92,83,100,8.99
454,Mizoch,UA,2022-02-08 22:21:20,50.4,26.15,34.25,98,100,18.01
455,Manokwari,ID,2022-02-08 22:21:20,-0.8667,134.0833,78.12,79,93,4.92
456,Nuoro,IT,2022-02-08 22:21:21,40.3211,9.3297,43.79,46,0,2.35
457,Vardo,NO,2022-02-08 22:21:21,70.3705,31.1107,26.8,79,59,17.9
458,Palu,ID,2022-02-08 22:21:21,-0.8917,119.8707,75.49,97,100,0.85
459,Sinnamary,GF,2022-02-08 22:17:40,5.3833,-52.95,77.29,84,72,7.52
460,Villarrobledo,ES,2022-02-08 22:22:22,39.2699,-2.6012,46.78,75,0,13.29
461,Biak,ID,2022-02-08 22:22:22,-0.9131,122.8766,74.95,81,100,3.0
462,Tuscaloosa,US,2022-02-08 22:18:38,33.2098,-87.5692,58.89,34,0,3.44
463,Okhotsk,RU,2022-02-08 22:18:57,59.3833,143.3,4.55,84,99,8.9
464,Talnakh,RU,2022-02-08 22:22:23,69.4865,88.3972,-0.8,96,100,11.59
465,Ulaangom,MN,2022-02-08 22:22:23,49.9811,92.0667,-26.93,84,46,3.49
466,Bagdarin,RU,2022-02-08 22:22:23,54.4333,113.6,-2.69,99,99,2.04
467,Chumikan,RU,2022-02-08 22:22:24,54.7183,135.315,-5.82,93,98,12.97
468,Ayan,RU,2022-02-08 22:22:24,56.45,138.1667,7.9,77,100,6.67
469,Zvishavane,ZW,2022-02-08 22:22:25,-20.3267,30.0665,66.79,66,4,1.95
470,Kyren,RU,2022-02-08 22:22:25,51.6828,102.1408,4.14,98,100,0.4
471,Ginda,IN,2022-02-08 22:22:25,30.6945,78.4932,41.4,66,95,3.67
472,Nemuro,JP,2022-02-08 22:22:26,43.3236,145.575,23.67,65,78,15.26
473,Kuito,AO,2022-02-08 22:21:05,-12.3833,16.9333,58.87,96,100,6.44
474,Bourail,NC,2022-02-08 22:22:26,-21.5667,165.4833,78.93,92,100,13.06
475,Bira,RU,2022-02-08 22:22:26,49.0,132.4667,-8.05,97,56,2.51
476,Diamantino,BR,2022-02-08 22:22:27,-14.4086,-56.4461,76.26,88,99,1.48
477,Darhan,MN,2022-02-08 22:22:27,49.4867,105.9228,0.75,98,100,1.83
478,Tunceli,TR,2022-02-08 22:17:57,39.1083,39.5471,41.29,98,99,2.42
479,Labuhan,ID,2022-02-08 22:22:28,-6.8844,112.2051,77.04,88,100,6.55
480,Ahipara,NZ,2022-02-08 22:18:51,-35.1667,173.1667,77.77,80,81,9.13
481,Vostok,RU,2022-02-08 22:22:28,46.4856,135.8833,-5.73,99,100,3.74
482,Eureka,US,2022-02-08 22:17:50,40.8021,-124.1637,72.68,72,0,5.99
483,Vao,NC,2022-02-08 22:17:45,-22.6667,167.4833,80.89,88,59,21.0
484,Hay River,CA,2022-02-08 22:22:29,60.8156,-115.7999,-9.42,70,75,8.05
485,Berlevag,NO,2022-02-08 22:19:26,70.8578,29.0864,24.75,74,40,16.11
486,Winona,US,2022-02-08 22:22:29,43.9666,-91.7668,39.51,70,100,4.61
487,Gusau,NG,2022-02-08 22:22:29,12.1628,6.6614,73.78,14,25,10.29
488,Bajil,YE,2022-02-08 22:22:31,15.0584,43.2851,76.12,75,66,4.45
489,Louga,RU,2022-02-08 22:22:31,58.7372,29.8453,28.94,97,100,6.76
490,Presidencia Roque Saenz Pena,AR,2022-02-08 22:22:31,-26.7852,-60.4388,85.55,23,47,3.78
491,Havelock,US,2022-02-08 22:22:31,34.8791,-76.9013,48.43,83,100,1.99
492,Tabuk,PH,2022-02-08 22:22:32,17.4189,121.4443,68.04,93,55,3.31
493,Oksfjord,NO,2022-02-08 22:22:32,70.2396,22.3479,29.32,87,100,10.65
494,Fare,PF,2022-02-08 22:22:32,-16.7,-151.0167,81.7,76,82,19.37
495,Chardara,KZ,2022-02-08 22:22:33,41.2547,67.9692,37.18,83,91,3.8
496,Bandarbeyla,SO,2022-02-08 22:18:09,9.4942,50.8122,75.24,69,61,17.36
497,Yulara,AU,2022-02-08 22:19:59,-25.2406,130.9889,76.84,73,100,10.36
498,Galle,LK,2022-02-08 22:22:33,6.0367,80.217,77.86,76,100,1.63
499,Bodden Town,KY,2022-02-08 22:22:34,19.2833,-81.25,82.0,71,75,6.91
500,Salinas,US,2022-02-08 22:21:13,36.6777,-121.6555,79.0,32,0,4.61
501,Brae,GB,2022-02-08 22:17:36,60.3964,-1.353,42.71,77,98,33.26
502,Baruun-Urt,MN,2022-02-08 22:22:34,46.6806,113.2792,-1.97,95,17,0.63
503,San Juan,AR,2022-02-08 22:22:34,-31.5375,-68.5364,92.73,18,0,7.11
504,Grand Gaube,MU,2022-02-08 22:22:35,-20.0064,57.6608,75.6,80,62,1.99
505,Salekhard,RU,2022-02-08 22:22:35,66.53,66.6019,-18.47,100,100,5.3
506,Naryan-Mar,RU,2022-02-08 22:22:35,67.6713,53.087,7.68,92,94,15.52
507,Ngunguru,NZ,2022-02-08 22:20:33,-35.6167,174.5,75.16,97,73,10.04
508,Emerald,AU,2022-02-08 22:23:36,-23.5333,148.1667,77.34,62,67,8.86
509,Leshan,CN,2022-02-08 22:23:36,29.5623,103.7639,36.91,92,23,1.16
510,Skibbereen,IE,2022-02-08 22:23:37,51.55,-9.2667,51.6,96,100,16.78
511,Santa Isabel Do Rio Negro,BR,2022-02-08 22:23:37,-0.4139,-65.0192,75.85,98,100,3.22
512,Kavieng,PG,2022-02-08 22:23:37,-2.5744,150.7967,82.33,78,100,8.59
513,Matamoros,MX,2022-02-08 22:20:00,25.5333,-103.25,62.71,27,0,0.0
514,Scalea,IT,2022-02-08 22:23:38,39.813,15.7956,40.33,58,0,5.3
515,Broken Hill,AU,2022-02-08 22:23:38,-31.95,141.4333,76.53,41,61,4.07
516,Sibolga,ID,2022-02-08 22:23:38,1.7427,98.7792,73.71,93,99,4.23
517,Sawtell,AU,2022-02-08 22:23:39,-30.3833,153.1,73.42,64,0,6.91
518,Atbasar,KZ,2022-02-08 22:23:39,51.8,68.3333,11.26,91,100,8.63
519,Taft,IR,2022-02-08 22:23:39,31.7471,54.2088,39.15,26,0,4.61
520,Teguise,ES,2022-02-08 22:23:39,29.0605,-13.564,66.42,56,0,6.91
521,Necochea,AR,2022-02-08 22:23:40,-38.5473,-58.7368,69.6,63,54,11.72
522,Shimoda,JP,2022-02-08 22:23:40,34.6667,138.95,40.1,74,97,13.8
523,Axim,GH,2022-02-08 22:23:40,4.8699,-2.2405,78.57,87,35,6.8
524,Kouango,CF,2022-02-08 22:23:41,4.9934,19.9619,78.46,22,80,1.68
525,Aloleng,PH,2022-02-08 22:23:41,16.1307,119.7824,77.04,74,66,8.25
526,Egvekinot,RU,2022-02-08 22:23:41,66.3167,-179.1667,-14.91,72,0,15.73
527,Balanacan,PH,2022-02-08 22:23:42,13.5289,121.8677,76.06,83,36,10.42
528,Dwarka,IN,2022-02-08 22:23:42,22.2394,68.9678,69.67,78,0,9.91
529,Nova Vicosa,BR,2022-02-08 22:23:44,-17.8919,-39.3719,78.39,86,93,10.74
530,Adre,TD,2022-02-08 22:23:44,13.4667,22.2,63.12,12,13,7.43
531,Itapage,BR,2022-02-08 22:23:15,-3.6867,-39.5861,75.63,83,6,5.88
532,Vega De Alatorre,MX,2022-02-08 22:23:44,20.0333,-96.6333,61.02,72,100,8.28
533,Camopi,GF,2022-02-08 22:23:45,3.1655,-52.3158,73.65,99,56,2.89
534,Lynn Haven,US,2022-02-08 22:23:45,30.2455,-85.6483,57.97,46,0,9.22
535,Navalmoral De La Mata,ES,2022-02-08 22:23:45,39.8916,-5.5406,48.88,57,0,3.0
536,Phek,IN,2022-02-08 22:23:46,25.6667,94.5,35.64,98,42,1.3
537,Zarate,AR,2022-02-08 22:23:46,-34.0981,-59.0286,75.81,54,0,5.01
538,Mecca,SA,2022-02-08 22:22:24,21.4267,39.8261,71.08,81,1,2.71
539,Ha Tinh,VN,2022-02-08 22:23:46,18.3333,105.9,66.58,93,100,8.16
540,Merauke,ID,2022-02-08 22:23:47,-8.4667,140.3333,78.53,87,100,5.75
541,Tromso,NO,2022-02-08 22:21:33,69.6496,18.957,32.02,64,75,18.41
542,Henties Bay,NA,2022-02-08 22:23:47,-22.116,14.2845,69.85,83,19,2.15
543,Ola,RU,2022-02-08 22:23:48,59.5833,151.2833,-2.97,82,87,8.81
544,Alakurtti,RU,2022-02-08 22:23:48,66.9672,30.3491,9.64,98,98,2.59
545,Jizan,SA,2022-02-08 22:23:48,17.3333,42.6667,76.14,69,6,0.78
546,Jambi,ID,2022-02-08 22:23:49,-1.6,103.6167,72.79,95,100,2.39
547,Synya,RU,2022-02-08 22:23:49,65.3718,58.0387,6.35,81,39,10.42
548,Micheweni,TZ,2022-02-08 22:23:49,-4.9667,39.8333,80.38,75,71,12.73
549,Carmelo,UY,2022-02-08 22:23:50,-33.9892,-58.2856,75.16,58,0,11.18
550,Xiuyan,CN,2022-02-08 22:23:50,40.2928,123.2744,19.71,84,32,1.21
551,Shache,CN,2022-02-08 22:23:50,38.4167,77.2406,28.18,50,100,5.44
552,Yangmei,CN,2022-02-08 22:23:51,24.1023,112.5618,39.42,94,100,3.11
553,San Cristobal,VE,2022-02-08 22:23:51,7.7669,-72.225,77.18,63,84,3.89
554,Lebanon,US,2022-02-08 22:23:48,36.2081,-86.2911,57.25,38,0,11.5
555,West Wendover,US,2022-02-08 22:23:51,40.7391,-114.0733,48.9,32,0,1.77
556,Nuqui,CO,2022-02-08 22:23:52,5.7125,-77.2708,83.1,85,76,4.92
557,Ashtian,IR,2022-02-08 22:24:52,34.5217,50.0019,33.28,46,0,7.2
558,Riyadh,SA,2022-02-08 22:24:07,24.6877,46.7219,51.94,33,0,3.67
559,Acajutla,SV,2022-02-08 22:24:52,13.5928,-89.8275,86.81,57,43,3.89
560,Gabu,GW,2022-02-08 22:24:53,12.2833,-14.2167,78.31,10,1,5.75
561,Challans,FR,2022-02-08 22:24:53,46.8436,-1.8749,46.6,87,14,7.56
562,Pahrump,US,2022-02-08 22:24:54,36.2083,-115.9839,73.45,13,1,4.0
563,Golden,US,2022-02-08 22:23:36,39.7555,-105.2211,53.29,21,20,11.01
564,Grindavik,IS,2022-02-08 22:24:54,63.8424,-22.4338,30.67,93,75,10.36
565,Zaraza,VE,2022-02-08 22:24:54,9.3503,-65.3245,83.1,61,91,13.24
566,Mubende,UG,2022-02-08 22:24:54,0.5606,31.39,65.59,71,92,1.86
567,Pitimbu,BR,2022-02-08 22:24:55,-7.4706,-34.8086,81.19,75,2,13.85
568,Ponta Delgada,PT,2022-02-08 22:20:12,37.7333,-25.6667,57.51,76,20,8.05
569,Katsuura,JP,2022-02-08 22:24:55,35.1333,140.3,41.18,77,94,12.28
570,Terrace,CA,2022-02-08 22:24:55,54.5163,-128.6035,39.11,93,100,19.57
